age_group,division,event_id,event_name,gender,name,nationality,roxzone_time,run1_time,run2_time,run3_time,run4_time,run5_time,run6_time,run7_time,run8_time,run_time,total_time,skiErg_time,sledPush_time,sledPull_time,burpeeBroadJump_time,rowErg_time,farmersCarry_time,sandbagLunges_time,wallBalls_time,work_time
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Jorn Lucassen, Stefan Raeven","NED, NED",6.5,4.166666666666667,5.516666666666667,5.566666666666666,5.583333333333333,5.75,5.766666666666667,6.083333333333333,6.266666666666667,44.63333333333333,75.85,4.016666666666667,1.5333333333333334,2.7,3.2,4.616666666666666,1.3333333333333333,3.816666666666667,3.55,24.766666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"William Hammond, Daniel Ortiz Jäger","GBR, ESP",6.266666666666667,4.233333333333333,5.7,5.983333333333333,5.866666666666666,6.05,5.9,5.75,6.516666666666667,45.916666666666664,75.86666666666666,3.75,1.4166666666666667,2.7,2.933333333333333,4.416666666666667,1.1333333333333333,3.3833333333333333,4.016666666666667,23.75
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ruben De Bock, Marnix Luif","NED, NED",5.483333333333333,4.433333333333334,5.8,6.05,5.9,5.9,6.333333333333333,6.2,6.366666666666666,46.95,75.98333333333333,3.933333333333333,2.283333333333333,2.8666666666666667,2.1666666666666665,4.183333333333334,1.2833333333333334,3.1,3.816666666666667,23.633333333333333
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Robert Aarts, Dennis Kloppenburg","NED, NED",6.266666666666667,3.25,5.066666666666666,5.866666666666666,5.933333333333334,5.716666666666667,5.816666666666666,5.683333333333334,6.183333333333334,43.45,76.03333333333333,4.016666666666667,1.65,2.8666666666666667,3.966666666666667,4.816666666666666,1.7666666666666666,3.3,4.016666666666667,26.4
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Vincent Van Renesse, Arnoud Munneke","NED, NED",5.183333333333334,3.6,5.316666666666666,5.633333333333334,5.716666666666667,5.833333333333333,5.7,5.916666666666667,5.966666666666667,43.65,76.05,4.066666666666666,1.3166666666666667,2.55,3.25,4.416666666666667,1.15,4.083333333333333,6.45,27.283333333333335
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Hanno De Vries, Hendrik Hoekstra","NED, NED",6.45,4.1,5.783333333333333,5.983333333333333,5.883333333333334,6.033333333333333,5.966666666666667,5.633333333333334,6.15,45.46666666666667,76.1,4.066666666666666,1.6,2.9166666666666665,2.6,4.416666666666667,1.5,3.3333333333333335,3.85,24.283333333333335
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Kevin Verboom, Robbert Schouls","NED, NED",5.983333333333333,4.15,5.783333333333333,8.516666666666667,5.75,5.783333333333333,5.633333333333334,5.783333333333333,5.866666666666666,47.233333333333334,76.11666666666666,3.8,1.4,2.55,2.85,4.133333333333334,1.55,2.966666666666667,3.7333333333333334,22.983333333333334
50-54,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Daniel Crespo Alonso, Brynjulf Traethaug","ESP, NOR",6.133333333333334,3.216666666666667,5.033333333333333,5.283333333333333,5.433333333333334,5.533333333333333,5.533333333333333,5.383333333333334,5.85,41.21666666666667,76.18333333333334,4.2,2.1,3.45,3.1166666666666667,5.116666666666666,1.7166666666666666,4.7,4.516666666666667,28.916666666666668
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ryan Elberse, Lenno Van Donk","NED, NED",5.283333333333333,4.2,5.533333333333333,5.866666666666666,5.983333333333333,5.95,5.833333333333333,5.833333333333333,6.166666666666667,45.3,76.3,3.8833333333333333,1.3333333333333333,2.8833333333333333,3.716666666666667,4.6,1.8333333333333333,3.2666666666666666,4.3,25.816666666666666
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Wilsun Cheung, Andy Ang","NED, NED",6.75,3.25,5.4,5.5,5.716666666666667,6.066666666666666,6.083333333333333,5.866666666666666,6.416666666666667,44.266666666666666,76.33333333333333,4.033333333333333,1.6666666666666667,3.1166666666666667,2.7666666666666666,4.716666666666667,1.5166666666666666,3.1666666666666665,4.383333333333334,25.366666666666667
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Glenn Godvliet, Ricardo Freire","NED, NED",4.916666666666667,4.3,5.9,5.816666666666666,5.966666666666667,5.85,5.666666666666667,5.816666666666666,5.95,45.21666666666667,76.43333333333334,3.933333333333333,1.6166666666666667,2.966666666666667,3.5,4.45,1.45,4.616666666666666,3.8666666666666667,26.4
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Dimitri Ramman, Freek Beerling","NED, NED",6.516666666666667,4.216666666666667,5.333333333333333,5.666666666666667,5.55,5.633333333333334,5.7,5.633333333333334,6.1,43.766666666666666,76.5,3.95,1.5833333333333333,3.6333333333333333,3.0,4.683333333333334,1.8166666666666667,3.55,4.066666666666666,26.283333333333335
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ernst Moorman, Ewoud Van Den Bosch","NED, NED",6.5,3.683333333333333,5.316666666666666,5.566666666666666,5.65,5.866666666666666,5.833333333333333,5.85,6.35,44.05,76.65,4.1,1.6666666666666667,2.6,3.7333333333333334,4.7,1.4333333333333333,3.8,4.133333333333334,26.166666666666668
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Robert Wagemakers, Sanjeano Van Dongen","NED, NED",7.033333333333333,4.066666666666666,5.366666666666666,5.466666666666667,5.283333333333333,5.516666666666667,5.35,5.1,5.833333333333333,41.916666666666664,76.66666666666667,3.8666666666666667,1.5666666666666667,3.0166666666666666,3.566666666666667,4.783333333333333,2.2,4.533333333333333,4.233333333333333,27.766666666666666
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Stefan Janssen, Wesssl Van Loon","NED, NED",6.433333333333334,4.316666666666666,5.283333333333333,5.383333333333334,5.45,5.816666666666666,5.5,5.566666666666666,6.15,43.416666666666664,76.7,4.2,1.6833333333333333,3.4166666666666665,3.9,4.583333333333333,1.7333333333333334,3.4,4.033333333333333,26.95
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Niek Huizenga, Mark Huizenga","NED, NED",6.016666666666667,4.25,5.633333333333334,5.9,5.966666666666667,6.033333333333333,5.733333333333333,5.75,6.133333333333334,45.333333333333336,76.83333333333333,4.133333333333334,1.6333333333333333,2.8833333333333333,2.8333333333333335,4.65,1.8833333333333333,3.4833333333333334,4.066666666666666,25.566666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Evan Crotty, Tim Eggert","IRL, GER",5.25,6.2,5.516666666666667,5.966666666666667,6.066666666666666,6.083333333333333,5.983333333333333,5.816666666666666,6.15,47.7,76.9,3.9833333333333334,1.55,3.0,2.966666666666667,4.5,1.2833333333333334,3.25,3.4833333333333334,24.016666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Oscar Mooy, Maupie De Boer","NED, NED",6.116666666666666,3.7333333333333334,5.383333333333334,6.416666666666667,6.266666666666667,6.666666666666667,6.35,6.283333333333333,6.683333333333334,47.75,76.9,3.816666666666667,1.5,3.15,2.55,4.183333333333334,1.15,2.6333333333333333,4.116666666666666,23.1
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Cristoffer Särevall, Love Lidberg","SWE, SWE",5.583333333333333,4.433333333333334,5.883333333333334,6.233333333333333,6.15,6.0,6.066666666666666,5.783333333333333,6.266666666666667,46.75,77.03333333333333,3.933333333333333,1.5,2.4,3.3,4.283333333333333,1.3,3.783333333333333,4.266666666666667,24.766666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Arwin Werkman, Mels Werkman","NED, NED",5.333333333333333,4.083333333333333,5.416666666666667,5.75,6.783333333333333,6.916666666666667,6.183333333333334,6.033333333333333,6.316666666666666,47.45,77.05,3.933333333333333,1.5,2.6166666666666667,3.5833333333333335,4.283333333333333,1.6833333333333333,3.1,3.6666666666666665,24.366666666666667
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Jesper Vrolijk, Kevin Steinhorst","NED, NED",6.666666666666667,3.6666666666666665,5.116666666666666,6.033333333333333,5.916666666666667,6.15,6.316666666666666,6.016666666666667,6.333333333333333,45.483333333333334,77.15,3.85,1.55,2.8833333333333333,3.216666666666667,4.45,1.25,3.8333333333333335,4.016666666666667,25.05
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Tycho Seetsen, Ziggy Goossens","NED, NED",7.566666666666666,3.8333333333333335,5.433333333333334,5.716666666666667,5.983333333333333,6.116666666666666,6.183333333333334,6.266666666666667,6.683333333333334,46.15,77.16666666666667,4.116666666666666,1.6,2.716666666666667,2.65,4.316666666666666,1.6333333333333333,2.9166666666666665,3.6,23.55
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Michael Whelehan, Anthony Cronin","IRL, IRL",8.0,4.116666666666666,5.883333333333334,5.8,5.6,5.95,5.716666666666667,5.733333333333333,6.15,44.916666666666664,77.2,4.433333333333334,1.7833333333333334,3.2666666666666666,2.9166666666666665,4.816666666666666,1.4166666666666667,3.6166666666666667,4.75,27.0
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Colin Kayser, Eileen Kayser","NED, NED",5.383333333333334,3.9166666666666665,5.483333333333333,5.85,5.683333333333334,5.866666666666666,6.266666666666667,6.3,6.45,45.75,77.28333333333333,4.066666666666666,1.8166666666666667,3.45,3.8,4.216666666666667,1.3,3.533333333333333,4.05,26.233333333333334
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Patrick Van Der Zanden, Jeroen Van Beek","NED, NED",5.533333333333333,4.4,5.833333333333333,5.866666666666666,6.066666666666666,6.15,6.216666666666667,6.333333333333333,6.433333333333334,47.25,77.33333333333333,4.05,1.55,2.8833333333333333,2.8333333333333335,4.316666666666666,1.3666666666666667,3.9166666666666665,3.6666666666666665,24.583333333333332
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Claus Starling, Nicolas Kadri","DEN, BEL",5.85,3.6,5.083333333333333,5.633333333333334,5.65,5.933333333333334,6.15,5.633333333333334,10.6,48.21666666666667,77.33333333333333,3.8333333333333335,1.45,2.3333333333333335,3.0,4.316666666666666,1.45,3.2666666666666666,3.7,23.35
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Finlay Monaghan, Corbyn Ali","GBR, GBR",6.083333333333333,3.85,5.283333333333333,5.716666666666667,5.683333333333334,6.25,5.833333333333333,5.616666666666666,6.316666666666666,44.516666666666666,77.46666666666667,3.933333333333333,1.6666666666666667,2.8333333333333335,3.65,4.616666666666666,1.4833333333333334,4.0,4.766666666666667,26.95
50-54,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Patrick Van Ditmarsch, Elfin Moningka","NED, NED",5.366666666666666,4.2,5.616666666666666,5.683333333333334,5.8,6.116666666666666,5.983333333333333,6.0,6.716666666666667,46.06666666666667,77.55,4.333333333333333,1.6666666666666667,2.4833333333333334,3.7,4.45,1.7833333333333334,3.85,3.933333333333333,26.2
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Koen Van Der Veldt, Sebastiaan Captijn","NED, NED",5.833333333333333,3.8,5.3,5.666666666666667,5.833333333333333,6.133333333333334,6.233333333333333,5.9,6.483333333333333,45.28333333333333,77.6,3.716666666666667,1.5166666666666666,2.65,4.15,4.55,1.7,3.7333333333333334,4.55,26.566666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Daan Frehe, Frank Houweling","NED, NED",8.366666666666667,4.316666666666666,5.983333333333333,6.016666666666667,5.983333333333333,6.2,6.016666666666667,5.933333333333334,6.216666666666667,46.6,77.66666666666667,4.116666666666666,1.3333333333333333,3.1,3.4833333333333334,4.35,1.7833333333333334,0.8833333333333333,3.7333333333333334,22.783333333333335
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Patrick Bras, Melle Larooi","NED, NED",5.666666666666667,4.25,5.433333333333334,5.783333333333333,5.683333333333334,5.933333333333334,5.866666666666666,5.75,6.15,44.8,77.73333333333333,4.05,1.6,3.0166666666666666,4.35,4.583333333333333,1.85,3.6333333333333333,4.266666666666667,27.35
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Shane Quinn, Kieran Doherty","GBR, GBR",5.45,3.85,5.566666666666666,5.616666666666666,5.916666666666667,6.05,5.866666666666666,5.866666666666666,6.616666666666666,45.28333333333333,77.75,3.716666666666667,1.6833333333333333,2.6,3.75,4.833333333333333,1.5833333333333333,4.183333333333334,4.75,27.1
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Rhys John, Rhodri Powell-Jones","GBR, GBR",5.666666666666667,4.25,5.533333333333333,5.35,5.5,5.4,5.216666666666667,5.216666666666667,5.716666666666667,42.13333333333333,74.83333333333333,4.333333333333333,1.5333333333333334,2.9166666666666665,2.8833333333333333,4.6,1.45,3.65,5.766666666666667,27.133333333333333
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Gabin Meidam, Casper De Groot","NED, NED",5.566666666666666,4.3,5.866666666666666,6.0,6.116666666666666,6.166666666666667,5.733333333333333,6.0,6.216666666666667,46.35,74.86666666666666,3.683333333333333,1.6166666666666667,2.3833333333333333,2.466666666666667,4.333333333333333,1.3833333333333333,3.2,3.95,23.016666666666666
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Michael Van Der Vloedt, Sven Vanderghote","BEL, BEL",5.483333333333333,3.433333333333333,5.066666666666666,9.133333333333333,6.25,6.066666666666666,5.766666666666667,5.683333333333334,5.95,47.266666666666666,74.88333333333334,3.8,1.75,2.533333333333333,2.566666666666667,4.016666666666667,1.4166666666666667,2.6,3.55,22.233333333333334
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ronald Van Arkelen, Rick Tas","NED, NED",5.416666666666667,3.966666666666667,5.483333333333333,5.766666666666667,5.766666666666667,5.933333333333334,5.766666666666667,5.866666666666666,6.266666666666667,44.75,74.95,4.216666666666667,1.6833333333333333,2.65,3.216666666666667,4.266666666666667,1.4166666666666667,3.75,3.6333333333333333,24.833333333333332
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Djero Riedewald, Mark Valies","NED, NED",6.4,3.55,5.166666666666667,5.533333333333333,5.6,5.55,5.4,5.283333333333333,5.5,41.516666666666666,75.01666666666667,3.9166666666666665,1.4,2.9166666666666665,3.9833333333333334,5.016666666666667,1.55,4.216666666666667,4.2,27.2
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Rafi Oliemans, Davey De Wilde","NED, NED",5.133333333333334,3.966666666666667,5.583333333333333,5.966666666666667,5.916666666666667,5.866666666666666,5.9,6.066666666666666,6.733333333333333,45.916666666666664,75.05,3.95,1.2333333333333334,2.5166666666666666,3.6666666666666665,4.583333333333333,1.45,2.933333333333333,3.7333333333333334,24.066666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Gerard Mcgill, James Cornelious Hore","IRL, IRL",6.683333333333334,5.516666666666667,4.9,5.4,5.466666666666667,5.566666666666666,5.616666666666666,5.766666666666667,6.25,44.416666666666664,75.1,3.933333333333333,1.6666666666666667,2.9833333333333334,2.816666666666667,4.666666666666667,1.1,3.3666666666666667,3.533333333333333,24.066666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Storm Dijker, Michael Van Bijleveld","NED, NED",5.016666666666667,4.116666666666666,5.583333333333333,5.45,6.266666666666667,6.283333333333333,6.0,5.95,5.9,45.5,75.2,4.066666666666666,1.8,2.6333333333333333,3.0833333333333335,4.316666666666666,1.8666666666666667,3.3,3.683333333333333,24.75
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ysbrand Huisman, Tjalling Huisman","NED, NED",5.616666666666666,4.366666666666666,6.016666666666667,5.933333333333334,5.7,6.1,5.833333333333333,5.766666666666667,5.9,45.55,75.25,3.816666666666667,1.5333333333333334,2.966666666666667,3.45,4.183333333333334,1.2,3.3,3.7333333333333334,24.183333333333334
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Dani Wensel, Maurice Van Dam","NED, NED",5.216666666666667,3.816666666666667,5.433333333333334,6.0,5.9,6.0,6.1,5.766666666666667,5.9,44.85,75.3,4.1,1.7833333333333334,2.783333333333333,2.7666666666666666,4.616666666666666,1.5166666666666666,3.283333333333333,4.466666666666667,25.316666666666666
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Gert-Jan Jorissen, Joël Sjouerman","BEL, NED",5.133333333333334,3.6166666666666667,8.316666666666666,5.55,5.583333333333333,5.816666666666666,5.733333333333333,5.85,6.016666666666667,46.4,75.4,4.066666666666666,1.7333333333333334,2.35,3.566666666666667,4.433333333333334,1.4333333333333333,2.6166666666666667,3.75,23.95
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Peter Jongmans, Timme Jongmans","NED, NED",5.283333333333333,3.8333333333333335,5.366666666666666,5.566666666666666,5.583333333333333,5.733333333333333,5.883333333333334,5.733333333333333,6.2,43.86666666666667,75.43333333333334,4.05,1.5333333333333334,2.716666666666667,3.85,4.366666666666666,1.7666666666666666,3.6166666666666667,4.45,26.35
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Justin Schoonderwoerd, Jorrit Van Dam","NED, NED",5.283333333333333,3.5833333333333335,5.516666666666667,5.6,5.6,5.9,5.85,5.983333333333333,6.633333333333334,44.61666666666667,75.51666666666667,3.95,1.65,3.45,3.45,4.45,1.5,2.716666666666667,4.5,25.666666666666668
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Dylan Mccarron, Emmet Brady","IRL, IRL",4.983333333333333,4.033333333333333,5.516666666666667,5.716666666666667,5.5,5.633333333333334,5.833333333333333,5.816666666666666,5.883333333333334,43.9,75.56666666666666,4.083333333333333,1.4666666666666666,3.25,2.65,4.683333333333334,1.2333333333333334,4.016666666666667,5.366666666666666,26.75
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ide Van Veen, Ralf Lamme","NED, NED",5.216666666666667,4.083333333333333,5.65,5.75,5.883333333333334,5.966666666666667,5.8,5.75,6.4,45.21666666666667,75.58333333333333,4.2,1.6,2.9,3.0166666666666666,4.533333333333333,1.8333333333333333,3.4166666666666665,3.7,25.2
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Mathieu Feij, Julian Feij","NED, NED",5.35,4.25,5.85,6.1,6.133333333333334,6.283333333333333,6.166666666666667,5.933333333333334,6.2,46.85,75.61666666666666,3.8,1.45,2.316666666666667,3.35,4.133333333333334,1.6166666666666667,3.1333333333333333,3.7,23.5
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Bob Olde Heuvelt, Tom Olde Heuvelt","NED, NED",6.416666666666667,3.75,5.6,6.266666666666667,5.883333333333334,5.95,6.066666666666666,5.9,6.683333333333334,46.0,75.7,3.8,1.5333333333333334,2.95,2.8833333333333333,4.316666666666666,1.25,2.7333333333333334,3.8833333333333333,23.35
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Julius Degenkamp, Kevin Haaitsma","NED, NED",6.5,3.8333333333333335,5.316666666666666,5.566666666666666,5.5,5.733333333333333,6.116666666666666,6.183333333333334,6.583333333333333,44.766666666666666,75.75,3.9,1.3333333333333333,2.3333333333333335,3.316666666666667,4.416666666666667,1.45,3.45,4.366666666666666,24.566666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Jim Van Keulen, Bo Keulen","NED, NED",7.033333333333333,4.0,5.35,5.516666666666667,5.416666666666667,5.633333333333334,5.7,5.283333333333333,6.333333333333333,43.18333333333333,75.81666666666666,4.433333333333334,1.7166666666666666,2.95,2.6,4.683333333333334,1.9,3.566666666666667,3.85,25.7
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Freek Wortel, Thijs Seegers","NED, NED",6.066666666666666,3.7,5.3,5.6,5.566666666666666,5.8,5.866666666666666,6.2,6.616666666666666,44.6,75.86666666666666,3.816666666666667,1.5,2.3333333333333335,4.0,4.633333333333334,1.5,3.716666666666667,3.783333333333333,25.283333333333335
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Mitchell Van Ginkel, Joey Boonen","NED, NED",5.466666666666667,4.466666666666667,5.533333333333333,5.766666666666667,5.75,6.133333333333334,5.95,6.333333333333333,6.533333333333333,46.416666666666664,75.93333333333334,3.966666666666667,1.1833333333333333,2.9166666666666665,2.6333333333333333,4.25,1.6666666666666667,3.5,4.0,24.116666666666667
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Matthijs Lubbers, Jon Van Deudekom","NED, NED",4.966666666666667,6.133333333333334,5.716666666666667,5.733333333333333,5.75,5.916666666666667,5.6,5.95,6.316666666666666,47.03333333333333,76.01666666666667,3.816666666666667,1.6833333333333333,2.1666666666666665,3.3666666666666667,4.366666666666666,1.3,3.3833333333333333,3.9833333333333334,24.066666666666666
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Danny Davelaar, Stefan Hanekamp","NED, NED",4.95,4.333333333333333,5.466666666666667,5.516666666666667,5.716666666666667,5.95,5.783333333333333,5.75,6.133333333333334,44.61666666666667,76.05,3.9833333333333334,1.6333333333333333,2.6333333333333333,3.716666666666667,4.55,1.6333333333333333,4.283333333333333,4.133333333333334,26.566666666666666
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Alex Vreugdenhil, Arco Vreugdenhil","NED, NED",5.95,4.083333333333333,5.583333333333333,5.866666666666666,6.283333333333333,6.116666666666666,5.85,6.116666666666666,6.5,46.333333333333336,76.08333333333333,4.033333333333333,1.3833333333333333,2.1333333333333333,3.566666666666667,4.433333333333334,1.5166666666666666,3.15,3.65,23.866666666666667
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Sjoerd Anema, Gaele De Haan","NED, NED",5.583333333333333,3.9833333333333334,5.35,5.866666666666666,6.0,5.933333333333334,5.95,6.116666666666666,6.516666666666667,45.63333333333333,76.1,4.133333333333334,1.6333333333333333,3.033333333333333,3.716666666666667,4.466666666666667,1.25,3.1,3.6,24.933333333333334
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Kees Lobert, Dennis Vroegh","NED, NED",5.283333333333333,4.25,5.8,5.783333333333333,6.533333333333333,6.133333333333334,6.1,5.85,6.633333333333334,47.016666666666666,76.15,3.966666666666667,1.8333333333333333,2.4,3.283333333333333,4.283333333333333,1.75,2.8,3.6166666666666667,23.933333333333334
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ryan Spence, Martin Lowry","IRL, IRL",5.633333333333334,6.3,5.483333333333333,5.75,6.0,5.9,6.216666666666667,6.083333333333333,6.016666666666667,47.666666666666664,76.18333333333334,3.6333333333333333,1.5,2.4833333333333334,2.85,4.083333333333333,1.4666666666666666,3.4166666666666665,3.5,22.933333333333334
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Wouter Van Ekelenburg, Tonny Van Elferen","NED, NED",6.1,6.433333333333334,5.35,5.633333333333334,5.516666666666667,5.516666666666667,5.633333333333334,5.633333333333334,5.933333333333334,45.6,76.33333333333333,3.9,1.5166666666666666,2.6166666666666667,3.9166666666666665,4.383333333333334,1.6,2.966666666666667,3.8333333333333335,24.733333333333334
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Sjoerd Van Wolferen, Ricardo Bakker","NED, NED",6.366666666666666,3.9166666666666665,5.683333333333334,6.066666666666666,6.016666666666667,6.233333333333333,6.15,6.15,6.466666666666667,46.63333333333333,76.4,3.683333333333333,1.1666666666666667,2.2333333333333334,2.8666666666666667,4.9,1.3166666666666667,2.966666666666667,4.366666666666666,23.5
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Ruben Goossens, Kenneth Franckx","BEL, BEL",5.133333333333334,4.033333333333333,10.916666666666666,5.566666666666666,5.716666666666667,5.85,5.833333333333333,5.8,5.95,49.6,76.48333333333333,3.816666666666667,1.8166666666666667,1.95,2.433333333333333,4.283333333333333,1.4333333333333333,2.683333333333333,3.4166666666666665,21.833333333333332
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"David Poff, Ben Mccrea","IRL, IRL",4.416666666666667,3.7,8.183333333333334,8.083333333333334,8.083333333333334,5.183333333333334,5.233333333333333,4.916666666666667,5.183333333333334,48.5,76.6,3.966666666666667,1.2666666666666666,2.7666666666666666,2.783333333333333,4.5,1.6833333333333333,2.783333333333333,4.0,23.75
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Michiel Van De Vooren, Hugo Mak","NED, NED",5.5,3.783333333333333,5.333333333333333,5.783333333333333,6.25,6.2,5.983333333333333,5.966666666666667,6.933333333333334,46.2,76.65,3.8333333333333335,1.7166666666666666,2.566666666666667,2.9833333333333334,4.566666666666666,1.65,3.6166666666666667,4.083333333333333,25.016666666666666
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Tom Brouns, Daan Ten Haaf","NED, NED",6.016666666666667,3.9833333333333334,5.5,5.85,5.683333333333334,5.816666666666666,5.816666666666666,5.633333333333334,6.283333333333333,44.516666666666666,76.66666666666667,3.9166666666666665,1.6666666666666667,3.066666666666667,3.283333333333333,4.633333333333334,1.7666666666666666,3.5833333333333335,4.3,26.216666666666665
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Jordy Van Oort, Renzo Stoffelen","NED, NED",5.533333333333333,5.816666666666666,5.366666666666666,8.583333333333334,5.6,5.7,5.5,5.5,6.166666666666667,48.18333333333333,76.8,3.966666666666667,1.4666666666666666,2.683333333333333,2.8,4.466666666666667,1.1333333333333333,2.216666666666667,4.433333333333334,23.166666666666668
30-34,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Björn Poelman, Sven Poelman","NED, NED",5.783333333333333,3.7333333333333334,5.083333333333333,5.416666666666667,5.733333333333333,5.616666666666666,5.5,6.0,6.2,43.233333333333334,76.88333333333334,4.133333333333334,1.4,2.466666666666667,4.833333333333333,4.466666666666667,1.3666666666666667,4.683333333333334,4.6,27.95
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Remmert De Leeuw, Wessel Bruinsma","NED, NED",5.516666666666667,4.116666666666666,5.516666666666667,5.916666666666667,6.05,5.866666666666666,5.766666666666667,6.033333333333333,6.1,45.3,76.9,4.25,1.7833333333333334,2.75,4.416666666666667,4.233333333333333,1.2166666666666666,3.6166666666666667,3.8833333333333333,26.15
MU29,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Onno Cobelens, Hidde Nederlof","NED, NED",6.45,4.133333333333334,5.533333333333333,5.816666666666666,5.8,5.95,6.283333333333333,6.25,7.083333333333333,46.78333333333333,76.96666666666667,3.783333333333333,1.6833333333333333,3.0,2.8666666666666667,4.433333333333334,1.7166666666666666,2.783333333333333,3.533333333333333,23.8
40-44,doubles,JGDMS4JI8B6,2024 Amsterdam,male,"Marc De Graaf, Xander Hollaar","NED, NED",5.85,3.9833333333333334,5.583333333333333,6.65,5.6,5.666666666666667,5.633333333333334,5.583333333333333,6.316666666666666,44.96666666666667,77.05,4.166666666666667,1.8666666666666667,3.4166666666666665,3.3,4.683333333333334,1.7833333333333334,3.433333333333333,3.65,26.3
